"FYear","QuarterID","Seq_Quarter","SumMeanXSample","Quarter_Weight","QuarterMean","QuarterCatch","QuarterMeanXCatch"
1962,19622,24,5806.28606319141,2624.85588589434,2.2120399426093,561103.2,1241182.6903259
1962,19623,25,5989.2046521001,2958.61136793433,2.02432962876152,130636.8,264451.944846593
1962,19624,26,32865.3222331036,12149.3368564687,2.70511243711257,1170288,3165760.62380359
1963,19631,27,15525.8405900581,6757.42028480216,2.29759877818709,904932,2079170.6575424
1963,19632,28,7555.4429031591,3222.44657962338,2.34462937289162,627328.8,1470853.53094085
1963,19633,29,5303.32852252467,2905.17387546956,1.82547714865001,224985.6,410706.071575312
1963,19634,30,23459.4476780375,9663.2263521347,2.42770342152392,900849.6,2186995.65619846
1964,19641,31,22005.4707441478,11597.2228372857,1.89747761622714,2038478.4,3867967.13516252
1964,19642,32,18922.1235410245,8318.62605096617,2.2746693294173,1540425.6,3503958.86656924
1964,19643,33,7184.2009496267,3431.20530443043,2.09378347030134,747986.4,1566121.56033021
1964,19644,34,34839.5375498046,14294.517283596,2.43726576131294,1996747.2,4866603.58455748
1965,19651,35,29758.4159528184,13025.0494003265,2.28470657102247,2771042.4,6331018.77986188
1965,19652,36,29259.8603284569,10773.1863054786,2.71598944813357,3560760,9670986.58733609
1965,19653,37,17584.2315248282,6634.62411145156,2.65037343931471,730749.6,1936759.33062985
1965,19654,38,32922.5477015707,10695.4972819954,3.07816895592054,1807142.4,5562689.63460773
1966,19661,39,55402.0667756621,20175.0779030322,2.74606457739305,5096649.6,13995728.9299445
1966,19662,40,28684.0402154869,10196.7755338052,2.81305007846758,2135548.8,6007405.71941135
1966,19663,41,13603.5589432546,5375.11055478207,2.53084263190679,480362.4,1215721.64068506
1966,19664,42,37653.9753213897,12667.6475474131,2.97245208160841,1247400,3707836.72659834
1967,19671,43,17290.4192128649,6364.96878375148,2.71649709532024,1387108.8,3768077.02609314
1967,19672,44,19036.0339875194,8144.97426218863,2.33715090738718,1395273.6,3260964.96029337
1967,19673,45,19278.971010308,7621.93620811494,2.52940597820564,1051444.8,2659530.76287323
1967,19674,46,23498.2266720959,8595.27278042478,2.7338546748175,1502323.2,4107133.30340678
1968,19681,47,31978.0546188192,12194.8057090622,2.62226847903412,2062972.8,5409668.54654475
1968,19682,48,16431.2871445554,5770.96580598965,2.84723349556177,728935.2,2075448.71753402
1968,19683,49,8762.57456391418,2736.01087532152,3.20268265121002,111132,355920.528394272
1968,19684,50,20701.6463881134,6373.14384108792,3.24826285178895,1047816,3403581.78831009
1969,19691,51,28591.1016824985,9820.23988447339,2.91144636168241,1159401.6,3375535.57004877
1969,19692,52,10569.1073023743,3689.21920535314,2.86486291924273,679492.8,1946653.72661241
1969,19693,53,1148.60770437595,474.475615872603,2.42079395853369,72122.4,174593.47019495
1969,19694,54,6237.55997744746,2511.37327076834,2.48372476128932,659080.8,1636975.30265037
1970,19701,55,8135.46332685267,2995.94506458497,2.71549148982132,301644,819111.714955663
1970,19702,56,6800.14072693488,2189.07659044316,3.10639689658289,276696,859527.595696901
1970,19703,57,1468.34782691669,502.549327160698,2.92179841372499,101152.8,295548.090583841
1970,19704,58,15788.9663244808,4951.14244403504,3.18895416622536,507124.8,1617197.7437562
1971,19711,59,9018.70397151866,3854.42109489396,2.3398335961439,557928,1305458.67862938
1971,19712,60,1208.59962153521,403.9318617134,2.9920878645437,364240.8,1089840.47745169
1971,19714,61,1647.27226879086,857.564797685161,1.92087207081887,339746.4,652609.370921258
1972,19721,62,1978.94971953458,1255.20938786702,1.57658932339362,707162.4,1114904.68974541
1972,19722,63,1925.63842233726,1105.74112244577,1.74149118925591,1220184,2124939.68527104
1972,19723,64,5652.75109217883,2634.23157442193,2.14588236928991,421394.4,904262.813477502
1972,19724,65,7161.57309409469,2915.66904931919,2.45623662115113,544773.6,1338092.86655634
1973,19731,66,16838.4730499846,8420.29879999256,1.99974768710102,1563105.6,3125816.80829465
1973,19732,67,17646.3678413534,6912.27857548483,2.55290171665509,1543600.8,3940661.13215017
1973,19733,68,11001.9728572209,4594.00747984352,2.39485305705154,351086.4,840800.338329219
1973,19734,69,2605.24253130921,1083.38253538513,2.40473004337574,363787.2,874810.009235538
1974,19741,70,8108.0171102132,4079.34163945637,1.98757981724073,1758153.6,3494470.61096914
1974,19742,71,10460.6114001864,4576.87692480554,2.28553478104087,2264824.8,5176335.85336393
1974,19743,72,11382.1659943812,4894.36197238337,2.3255668580717,377395.2,877657.769515341
1974,19744,73,15496.165854903,6112.14443326225,2.53530753798502,845056.8,2142478.8750655
1975,19751,74,13270.7079950234,6475.03914491423,2.04951780182624,2108332.8,4321065.60577415
1975,19752,75,1230.00749467866,384.188624716348,3.20157187263623,1543600.8,4941948.90385878
1975,19753,76,3475.24643041565,1740.36976822263,1.9968437132557,482630.4,963737.480066086
1975,19754,77,10679.910009386,4078.90874994475,2.6183253080939,1274162.4,3336171.65854166
1976,19761,78,9294.24500007201,4115.01997443775,2.25861479599304,1400263.2,3162655.18180456
1976,19762,79,5290.84545541583,2343.95022595825,2.25723455934429,1820296.8,4108836.84522383
1976,19763,80,3346.38110016627,1224.49351857956,2.73286959007194,520732.8,1423094.83367301
1976,19764,81,3642.88621447546,1621.47612766288,2.24664807105496,424569.6,953858.472868575
1977,19771,82,7890.30843955026,3838.78474663466,2.05541830561545,877716,1804073.53353157
1977,19772,83,8400.21641922091,4425.17540618708,1.89827874562353,1930975.2,3665529.18048615
1977,19773,84,2678.47715225402,1689.84400240891,1.58504403272479,288036,456549.743009917
1977,19774,85,3260.27219939853,1621.62998767998,2.01049081736759,363787.2,731390.825075867
1978,19781,86,14290.1727345438,6308.25384275839,2.26531352268715,987940.8,2237995.65385436
1978,19782,87,9651.12451658963,3533.42870867853,2.73137660677441,568814.4,1553646.34575642
1978,19783,88,5274.89467116397,2043.56302309948,2.58122436721502,180532.8,465995.662441556
1978,19784,89,10423.5358579242,4200.59237756839,2.48144426333463,559742.4,1388969.56742516
1979,19791,90,13769.7375110088,7030.35904774077,1.95861085010071,1915099.2,3750934.07213918
1979,19792,91,12664.0881566752,5487.66008351508,2.30773917552184,2033035.2,4691714.97625488
1979,19793,92,2495.47001230737,1241.48517445226,2.0100683146767,186429.6,374736.231877851
1979,19794,93,20092.9427126386,8579.12729121999,2.34207303733586,1364428.8,3195591.90384453
1980,19801,94,10673.2717625454,4810.72332659533,2.21864177961345,1634320.8,3625972.40817128
1980,19802,95,2719.75134746667,1259.76810976013,2.15893014467919,1373500.8,2965292.28086098
1980,19803,96,552.335580550639,257.449547807093,2.14541289839244,166017.6,356176.300400157
1981,19811,97,13357.9290132792,7179.12144220179,1.86066346987194,1271440.8,2365723.45066475
1981,19812,98,2355.91333604741,1340.91656014439,1.75694253175136,728028,1279103.35750588
1981,19813,99,693.111293180523,407.053919282718,1.70275057024847,128368.8,218580.047402112
1981,19814,100,14984.8813231046,6208.04286222299,2.41378509389653,513078.1094,1238460.29247433
1982,19821,101,22479.6438421887,9639.03213394845,2.33214741166968,820379.6607,1913246.30228795
1982,19822,102,24174.7291891237,8885.15546852539,2.72079979632994,599657.0806,1631546.86276429
1982,19823,103,1295.14691216504,651.323639942518,1.98848442270473,132931.5976,264332.411112854
1982,19824,104,24994.5770207923,8445.52424661545,2.95950568501522,955257.6431,2827090.42540869
1983,19831,105,27191.2057331701,10727.7916419767,2.53465080611501,1438689.558,3646575.64793395
1983,19832,106,13721.1424339936,5332.06753451755,2.57332495231329,253771.2057,653035.775806438
1983,19834,107,20308.8813708219,6151.79383897133,3.30129420823013,534100.0635,1763221.4462479
1984,19841,108,12272.3860992698,5068.50188125519,2.42130443803458,579816.7468,1403912.86227361
1984,19842,109,7795.53267802599,3573.75752711503,2.18132669015154,433349.3604,945276.52600062
1984,19843,110,5238.30721861003,2555.30289407159,2.04997506587697,200959.3577,411961.672539652
1984,19844,111,14075.8416408775,4896.26238197338,2.87481359101602,503811.1222,1448363.06140559
1985,19851,112,8099.50947641167,3056.98566366289,2.64950849220104,349288.7599,925443.535585421
1985,19852,113,6599.53916694691,2427.40240148539,2.71876602037985,131059.1491,356319.161232976
1985,19854,114,18979.7008463035,5909.38783325364,3.21178798580453,486450.6033,1562376.2033663
1986,19861,115,36558.022926232,12222.2340407187,2.99110807438622,1411923.251,4223215.03647975
1986,19862,116,2268.05720338488,970.444224374163,2.3371329813906,148774.3808,347705.512153645
1986,19863,117,418.585557846023,319.585475443471,1.30977653870275,51384.83172,67302.647032045
1986,19864,118,38060.1237943077,14245.7779273837,2.67167746038967,2103038.646,5618640.94884661
1987,19871,119,7267.96971216176,4501.72643076515,1.61448498124895,3514048.353,5673378.2893011
1987,19872,120,2930.83527937055,2009.92610210266,1.45818061485171,1637873.991,2388316.103246
1987,19873,121,1227.63084343665,808.471087132978,1.51845979772772,1614698.358,2451854.54207996
1987,19874,122,6803.17876285803,3377.22295853706,2.01442985742493,2739517.826,5518566.50364224
1988,19881,123,5717.41646088413,2891.79176011764,1.97711900965218,2315896.761,4578803.51056502
1988,19882,124,2420.40338249616,1002.65611019246,2.41399155492262,711415.6763,1717351.43462777
1988,19883,125,2725.83039061703,1037.44822254614,2.62743752543835,431877.4381,1134730.98725412
1988,19884,126,27222.5647991311,9097.04866610741,2.99246115946959,2715944.389,8127358.09536187
1989,19891,127,4850.33834255469,1964.24180573582,2.46931835397818,1642567.813,4056022.84829469
1989,19893,128,4100.72751767065,1409.20386208804,2.90996045923018,152612.2653,444095.657616546
1989,19894,129,35771.5921617422,10547.5281018262,3.39146687417202,1354185.793,4592676.25843387
1990,19901,130,1031.78338730412,488.202788262472,2.11343198382023,1360330.219,2874965.39339177
1990,19902,131,2014.75185219862,1062.46069797833,1.89630718202785,458219.1781,868924.318373927
1990,19903,132,5933.6930062699,2864.17812746393,2.07169133419919,434146.3304,899417.19046406
1990,19904,133,34742.596207915,11578.2564524748,3.0006759956063,1143211.013,3430405.84462187
1991,19911,134,12837.2850745127,5610.02479839187,2.28827599446487,4614445.251,10559124.2956357
1991,19912,135,2598.06290963722,1392.25301628569,1.86608531584901,1316146.693,2456042.01731054
1991,19913,136,1752.5512275121,741.292510241935,2.36418310356342,580814.2067,1373151.13378973
1991,19914,137,13834.2190536162,4816.54954527679,2.87222604554796,1172860.383,3368720.13984396
1992,19921,138,11766.9941306267,4506.99213765226,2.61083085375787,3070514.379,8016593.67760039
1992,19922,139,1678.01960719463,699.455886449228,2.39903565000083,671213.8256,1610265.89638784
1992,19924,140,10923.3992062604,3115.98925986075,3.50559591041355,1292592.307,4531306.30525122
1993,19931,141,17186.7158667726,5288.86024911875,3.24960673136264,1854404.881,6026086.58396933
1993,19932,142,1971.19686990509,767.02629203529,2.56992086239255,549041.0959,1410992.16666428
1993,19933,143,145.218899968604,60.2534023870445,2.41013609548178,268891.8625,648065.983592573
1993,19934,144,10789.7992145121,3149.90512031096,3.42543625994897,706499.5918,2420069.31939087
1994,19941,145,3803.18867414162,1146.63775902507,3.31681792633034,644585.4123,2137972.45056767
1994,19942,146,1185.44311844139,370.825298138087,3.19676981153524,114193.0509,365048.897804227
1994,19944,147,7399.42385785747,2002.43829642054,3.69520692402074,312052.9801,1153100.33272683
1995,19951,148,5492.27561357053,1735.88193070246,3.1639684222924,757785.9929,2397610.95239109
1995,19952,149,1063.57126877364,361.689460807414,2.94056472201149,250168.2845,735636.031966835
1996,19961,150,2504.12444056474,998.732619875744,2.50730214546942,201210.62,504495.819217232
1996,19962,151,859.302971690828,355.744509477715,2.41550592854521,379198.55,915956.345620747
1996,19964,152,13103.3411749662,3372.4400116448,3.88541860780955,485849.15,1887727.32799845
1997,19971,153,5715.66317673331,1889.51515294398,3.02493640647865,567787.98,1717522.53186297
1997,19972,154,1200.82181200655,395.103575737872,3.0392582749067,178887.14,543684.220519394
1997,19974,155,18049.0531169233,4739.80030319263,3.80797754385682,365090,1390254.52148669
1998,19981,156,57059.008836541,17874.8576292816,3.19213780718846,478217.57,1526536.38525879
1998,19982,157,7377.73807051642,2942.60794380337,2.50721068229721,243352.17,610135.160184206
1998,19984,158,6677.88570791305,2483.06356348027,2.68937364557567,113244.18,304555.913206828
1999,19991,159,13252.5761353814,4816.27375058892,2.75162435145239,322778.84,888166.116277556
1999,19992,160,6350.65327623861,3084.6985559102,2.05875976570577,169935.41,349856.184876714
1999,19994,161,6426.8831577044,1959.20897552982,3.28034591407812,62228.67,204131.563373016
2000,20001,162,9042.38796731877,2939.52858787189,3.07613540641396,216126.32,664833.825209955
2000,20002,163,1107.41075238952,394.891846044391,2.80433937414101,175225.28,491391.152048883
2000,20003,164,5635.19672268536,1302.02703446791,4.32801821583394,67699.71,293005.578086675
2000,20004,165,1605.5596026772,740.223178423824,2.16902097837028,54926.58,119136.904290134
2001,20011,166,3032.19997847159,903.831002683771,3.35483068125346,41839.61,140364.807319679
2001,20012,167,1411.68062084238,957.847133344075,1.47380575845528,26393.16,38898.3911918317
2001,20013,168,3804.46003216334,1142.88090999098,3.32883330091966,96733.16,322008.56431119
2001,20014,169,1201.54808708052,430.524995204783,2.7908904255582,49164.65,137213.15096092
2002,20021,170,116.320563671956,175.839125246625,0.661516960510407,76867.98,50849.4724901747
2002,20022,171,9390.48330007918,1908.09869470306,4.92138238244566,71423.75,351503.584938203
2002,20023,172,3345.13615598833,2174.55293140356,1.53830983264648,70673.46,108717.678425148
2002,20024,173,2344.58967464302,1032.28247929296,2.27126752771091,51561.82,117110.687435675
2003,20031,174,4283.33793054374,1975.9994543159,2.16768173755728,64134.27,139022.685830568
2003,20032,175,4203.48301577782,2200.91190328818,1.90988244895117,150512.47,287461.12480129
2003,20033,176,443.389896334177,366.047470252603,1.21129069961391,33697.47,40817.4320115186
2003,20034,177,15074.9405850092,5524.46920078482,2.72875819144174,209995.71,573027.513830124
2004,20041,178,12088.1338597814,4522.96822195187,2.67261083133695,172958.85,462251.695885583
2004,20042,179,15859.1602414868,3914.77199750657,4.05110699974045,77581.9,314292.578143164
2004,20043,180,5989.67223254033,2726.79902784441,2.19659467800064,102817.78,225848.98835184
2004,20044,181,16457.4748682489,6277.16277432983,2.62180151445985,202943.78,532078.309754206
2005,20051,182,31428.3183410719,9644.09241142835,3.25881555259975,317122.82,1033444.77790029
2005,20052,183,9654.70786265796,2893.34807212225,3.33686359953793,191231.95,638114.933023657
2005,20053,184,9483.84608244234,3679.41974055752,2.57753851182124,129339.87,333378.496038953
2005,20054,185,14605.6034201976,4386.7821449883,3.32945720518259,100769.24,335506.872178773
2006,20061,186,25795.6196772851,8026.16122973088,3.21394237406194,316650.82,1017697.48817946
2006,20062,187,1414.40560661857,675.072144851242,2.09519177676965,81111.52,169944.189705287
2006,20063,188,11925.3106482618,4228.22023159042,2.82040905986019,121441.58,342514.932475736
2006,20064,189,15197.181912883,5031.43528859762,3.0204466600859,164761.94,497654.651382274
2007,20071,190,6975.0212255888,2237.70461839109,3.11704286985109,77318.91,241006.357120158
2007,20072,191,1583.44356292287,557.174743287151,2.84191554265555,32382.09,92027.1648746708
2007,20073,192,5889.01581295478,1333.92928599704,4.41478860594402,105051.21,463778.884948633
2007,20074,193,3656.35872498276,1591.6967188433,2.29714535545432,87718.99,201503.270463644
2008,20081,194,3353.82765454072,1106.71752663393,3.03042788591353,27665.92,83839.5754574529
2008,20082,195,3424.49298274879,1318.37373799583,2.59751304509043,90491.84,235053.734874236
2008,20083,196,2072.37214279477,568.876306366362,3.64292223037347,30687.45,111791.993798474
2008,20084,197,3770.74180057108,1425.28570263974,2.6456041715618,129265.16,341984.446533603
2009,20091,198,2612.19833531077,951.615744740044,2.74501378287342,152222.29,417852.284110554
2009,20092,199,5523.27917878544,2450.21710032935,2.25419991479246,205871.64,464075.833346183
2009,20094,200,5675.2170776995,1740.63294838844,3.26043298384872,139384.88,454455.060201796
2010,20101,201,11817.9971745336,4616.83726730643,2.5597603922974,471548.54,1207051.27573767
2010,20102,202,21982.6144043002,5127.4731575306,4.28722174235371,389103.82,1668174.35713689
2010,20103,203,2484.44006347966,741.2271748329,3.3517930100711,43062.94,144338.061285111
2010,20104,204,2056.48758837487,866.931090211048,2.37214654266723,100033.76,237294.737934003
2011,20111,205,15155.1449901298,4955.17610798672,3.05844730032962,383100.9,1171693.91335885
2011,20112,206,13442.5547965954,4084.69527825554,3.29095657836596,313692.84,1032349.5153843
2011,20113,207,2031.8068896494,558.753709532322,3.63631928519996,82868.91,301337.8155765
2011,20114,208,11410.4600287613,2731.05324343334,4.17804378446195,89458.69,373762.323720608
2012,20121,209,12792.4376380992,4316.52749838446,2.96359461230978,295452.18,875600.488843179
2012,20122,210,8331.93576248004,2572.00557334301,3.23947033740306,287216.48,930429.267373319
2012,20124,211,8279.25761983109,2131.78048847623,3.88372896017498,98178.56,381298.916740277
