"FYear","QuarterID","Seq_Quarter","SAMPLE_ID","Mean_Sample_Weight","Sample_Weight","MeanXSample"
1961,19611,19,58880,2.9388608323464,517.239506492967,1520.09492657436
1961,19611,19,58882,2.65315900473892,469.609143838788,1245.94772868361
1961,19611,19,58883,2.66001597236227,497.422986831744,1323.15308999259
1961,19611,19,58884,2.5427015491766,762.81046475298,1939.59935045552
1961,19611,19,58885,2.43708442505471,584.900262013131,1425.45131876262
1961,19611,19,58886,2.09472065477012,454.554382085116,952.164452869962
1961,19611,19,58887,1.81047074594662,979.464673557119,1773.29213816332
1961,19611,19,58888,2.52774960323351,573.799159934006,1450.4205988589
1961,19611,19,58890,2.84735862053935,597.945310313263,1702.56473393154
1961,19611,19,58891,2.64269785124498,969.870111406909,2563.07365940177
1961,19611,19,58893,3.00117214307872,1071.4184550791,3215.51122096384
1961,19611,19,58898,2.38316986618892,810.277754504233,1931.02952777771
1961,19612,20,58914,2.87810138950215,733.915854323048,2112.28424010482
1961,19612,20,58915,3.06680735585161,1211.38890556139,3715.09640637269
1961,19612,20,58917,2.23452915331681,753.036324667764,1682.68162097666
1961,19612,20,58919,2.74058377191505,1052.38416841538,2884.14697377951
1961,19612,20,58920,2.91244779685996,1194.10359671258,3477.76438946812
1961,19612,20,58921,2.09130948198444,1102.1200970058,2304.87420915385
1961,19612,20,58923,2.77561347103319,824.357200896858,2288.09695175254
1961,19612,20,58925,2.92143005574495,403.157347692804,1177.79599274418
1961,19613,21,58928,2.11253448878562,752.062278007679,1588.7575000059
1961,19613,21,58929,2.30716594319233,316.081734217349,729.253012451437
1961,19613,21,58930,2.39706676108332,366.751214445747,879.12714573484
1961,19613,21,58931,3.28254065776205,676.203375498982,2219.66507299135
1961,19613,21,58932,2.20946556758268,408.751130002795,903.121547451686
1961,19613,21,58933,2.1478867706312,629.330823794941,1351.73135077959
1961,19614,22,58934,2.69129154461467,941.952040615135,2535.06756234005
1961,19614,22,58935,2.64289350817811,917.084047337803,2423.75547516278
1961,19614,22,58936,2.37329032791009,647.908259519454,1537.67440569058
1961,19614,22,58938,2.09647251481137,1259.97998140163,2641.51340022106
1961,19614,22,58939,2.59256675084614,601.475486196304,1559.36534696155
1961,19614,22,58941,2.16523734801271,729.684986280283,1579.94118457821
1961,19614,22,58942,2.55827779551493,647.244282265277,1655.83067559325
1961,19614,22,58944,2.85843418457807,897.548333957515,2565.58284009526
1961,19614,22,58945,2.92942547079986,820.23913182396,2402.82940491187
1961,19614,22,58946,2.57650355939788,314.333434246542,809.881212173976
1961,19614,22,58947,2.94086562143719,332.317815222402,977.302038178679
1961,19614,22,58949,2.7159225844023,768.606091385851,2087.47464210401
1961,19614,22,58950,1.549761715684,249.511636225124,386.683581439369
1961,19614,22,58951,2.82390055663847,830.226763651711,2344.47782001222
1961,19614,22,58954,2.63610758554445,701.204617754825,1848.45081188229
1961,19614,22,58955,2.70208467579675,1086.23803967029,2935.10716126061
1961,19614,22,58956,2.35549347460847,810.289755265313,1908.63223106954
1962,19621,23,58961,2.70568168554756,570.898835650535,1544.67052392008
1962,19621,23,58964,3.08950873540935,670.423395583829,2071.27893707904
1962,19621,23,58966,2.95130780516302,1106.74042693613,3266.33166030607
1962,19621,23,58967,2.60791446565612,299.910163550453,782.14005392052
1962,19621,23,58977,2.45300000733963,944.405002825756,2316.62547886316
1962,19621,23,260019,2.90619766414306,601.582916477614,1748.31886665561
1962,19622,24,58984,2.07317161981497,638.53685890301,1323.79649408351
1962,19622,24,58993,2.12501059224443,1007.25502072386,2140.42758812959
1962,19622,24,58996,3.21712559290944,341.0153128484,1097.08909053861
1962,19622,24,58998,1.95121924592988,638.048693419071,1244.9728904397
1962,19623,25,58999,1.82286633627391,745.552331536029,1359.04224708755
1962,19623,25,59000,2.0858506272645,563.179669361414,1174.70866660012
1962,19623,25,59001,2.12991197487677,419.592659050724,893.695429082524
1962,19623,25,59002,2.12578360283636,461.295041815491,980.613435961085
1962,19623,25,260018,2.05612744965419,768.991666170668,1581.14487336883
1962,19624,26,59895,2.32548180743836,1034.83940431007,2406.50020834343
1962,19624,26,59896,2.36977154758812,431.298421661038,1022.07872817199
1962,19624,26,59897,2.19999915527802,483.999814161163,1064.79918230928
1962,19624,26,59898,2.52194902409,716.23352284156,1806.30443395082
1962,19624,26,59900,2.35876948094887,523.646824770648,1235.16214906478
1962,19624,26,59901,3.29946301446429,491.61998915518,1622.08197138885
1962,19624,26,59902,2.26541939147342,373.794199593115,846.800628178531
1962,19624,26,59903,1.11065141501539,161.044455177232,178.864252022975
1962,19624,26,59904,2.42250784452567,499.036615972288,1208.92011689841
1962,19624,26,59905,2.63355056856633,434.535843813444,1144.37211853734
1962,19624,26,59906,2.40853063832827,404.63314723915,974.571332408687
1962,19624,26,59907,2.47109588873362,405.259725752314,1001.43564217586
1962,19624,26,59908,1.9141888312659,758.018777181297,1450.99107717027
1962,19624,26,59909,2.86931476963247,998.521539832098,2865.07260203639
1962,19624,26,59911,2.31629977847186,720.369231104749,1668.59109042587
1962,19624,26,59912,2.91266179195544,739.816095156682,2154.83407343654
1962,19624,26,59913,2.39545801328268,1003.69690756544,2404.31380013469
1962,19624,26,59915,2.67438810664754,973.477270819706,2603.45603517193
1963,19631,27,59916,2.76756862967682,725.102980975326,2006.77226343246
1963,19631,27,59917,2.28589823960171,539.471984546004,1233.17805978815
1963,19631,27,59920,2.34571639551071,785.814992496087,1843.2991117362
1963,19631,27,59922,2.44820379127591,501.881777211561,1228.70886974164
1963,19631,27,59925,2.11755568090172,775.02537921003,1641.15939458921
1963,19631,27,59926,2.02456111764603,370.494684529223,750.089132592396
1963,19631,27,59933,2.28938580253319,757.786700638488,1734.86611379023
1963,19631,27,59938,2.36632617837778,811.649879183577,1920.62835678926
1963,19631,27,59941,1.90139069208503,743.443760605248,1413.57704650351
1963,19631,27,59943,2.34826460819691,746.748145406618,1753.56224109504
1963,19632,28,59948,2.70515166873974,884.584595677894,2392.93549513952
1963,19632,28,59950,1.97461847160387,387.025220434358,764.227149246242
1963,19632,28,59952,2.61352537971023,708.265377901472,1851.06954071556
1963,19632,28,59954,2.17381727850568,693.447711843314,1507.42861774523
1963,19632,28,59955,1.8935299095391,549.123673766339,1039.78210031256
1963,19633,29,59956,2.22342048794775,809.325057612979,1799.46991450619
1963,19633,29,59959,1.77133135131413,212.559762157695,376.5137707378
1963,19633,29,59960,2.11553534963229,243.286565207713,514.681328787537
1963,19633,29,59961,1.63105625965498,704.616304170951,1149.26883357299
1963,19633,29,59963,1.54363178646199,478.525853803217,738.66771857451
1963,19633,29,59964,1.58632059901738,456.860332517005,724.726956345653
1963,19634,30,59965,2.5130503265489,402.088052247825,1010.46751100281
1963,19634,30,59966,2.05396395167577,408.738826383477,839.534815041922
1963,19634,30,59967,2.91119595696888,363.899494621111,1059.382737484
1963,19634,30,59970,2.6572744344053,289.642913350177,769.660708752094
1963,19634,30,59971,2.18010472410793,270.332985789383,589.354219401634
1963,19634,30,59973,2.78256066110092,356.167764620918,991.058410586416
1963,19634,30,59974,3.06822692355531,696.487511647056,2136.98173515554
1963,19634,30,59975,2.15939622392388,297.996678901496,643.492903161748
1963,19634,30,59976,1.77688635974617,287.85559027888,511.486671943225
1963,19634,30,59977,1.85588976450804,527.072693120283,978.188816313619
1963,19634,30,59978,1.97584223142464,428.757764219148,847.157697595403
1963,19634,30,59979,2.1105977827958,422.119556559161,890.924600148512
1963,19634,30,59980,2.07374029714139,771.431390536596,1599.74836103555
1963,19634,30,59983,2.00245230097508,446.546863117443,894.188793542727
1963,19634,30,59985,2.15773245823687,873.881645585934,1885.60279133822
1963,19634,30,59988,2.06639020032413,694.307107308908,1434.70940255852
1963,19634,30,59989,1.99789456044637,221.766296209547,443.065676887394
1963,19634,30,59992,1.92495014526367,415.789231376952,800.373541338131
1963,19634,30,59993,2.12904172835808,726.003229370105,1545.69117025168
1964,19641,31,59994,1.85537979893511,799.668693341033,1483.68913946579
1964,19641,31,59997,2.22358287490587,778.254006217056,1730.51228055113
1964,19641,31,60000,2.15941644566759,727.723342189978,1571.45775302122
1964,19641,31,60001,2.00763286188535,267.015170630752,536.068431180223
1964,19641,31,60004,1.71882349656033,469.23881456097,806.538699965511
1964,19641,31,60006,1.52703334560438,813.908773207134,1242.86583696725
1964,19641,31,60009,2.0922732425937,460.300113370614,963.073610768182
1964,19641,31,60010,1.29741721970899,271.160198919179,351.807911377458
1964,19641,31,60013,1.99091651514581,376.283221362557,749.14847978298
1964,19641,31,60014,1.72777835082282,357.650118620324,617.940132121411
1964,19641,31,60015,1.67861578105931,389.43886120576,653.718218177756
1964,19641,31,60016,1.64299212887376,368.030236867723,604.670782361215
1964,19641,31,60018,1.65320250793098,219.87593355482,363.499444786494
1964,19641,31,60019,2.06191883295943,383.516902930454,790.780724910577
1964,19641,31,60021,1.73789178148268,258.945875440919,450.019908777611
1964,19641,31,60022,1.74308160779699,589.161583435382,1026.95672010677
1964,19641,31,60024,1.60150019347255,381.157046046466,610.42308298684
1964,19641,31,60027,1.92082865440348,418.740646659958,804.329032867891
1964,19641,31,60028,1.81340132024116,382.627678570885,693.857537481252
1964,19641,31,60030,1.66092452399055,431.840376237542,717.254271342239
1964,19641,31,60032,2.21847448182675,796.432338975803,1766.86482051941
1964,19641,31,60035,2.34079589163877,730.328318191296,1709.54952676964
1964,19641,31,60036,1.90083784378542,587.358893729694,1116.47401308534
1964,19641,31,60037,1.90205445516521,338.565693019408,643.970384773661
1964,19642,32,60038,2.46701005356131,801.778267407427,1977.99504642109
1964,19642,32,60039,2.48135003854828,786.587962219805,1951.80007037573
1964,19642,32,60041,2.59272563643984,487.43241965069,1263.77853046025
1964,19642,32,60042,2.29048607468612,561.169088298099,1285.3499822911
1964,19642,32,60047,2.43163092393761,868.092239845728,2110.87993523914
1964,19642,32,60054,2.66984195043658,456.542973524655,1218.89758289318
1964,19642,32,60056,1.92750502447796,383.573499871114,739.33984825817
1964,19642,32,60060,1.94670836674156,868.231931566737,1690.19436545315
1964,19642,32,60061,1.03603415482755,227.927514062062,236.140689393234
1964,19642,32,60062,1.88029795044804,408.024655247225,767.207922993626
1964,19642,32,60063,2.24932497889901,800.759692488047,1801.16877840885
1964,19642,32,60064,2.4717294421563,768.70785651061,1900.03784135414
1964,19642,32,60066,2.47304252167053,435.255483814014,1076.40531926234
1964,19642,32,60068,1.94369232828434,464.542466459957,902.927628220505
1964,19643,33,60069,1.90760285898563,381.520571797126,727.789733522029
1964,19643,33,60071,1.93216728714361,569.989349707366,1101.31477552483
1964,19643,33,60072,2.21373744242549,606.564059224586,1342.77356913506
1964,19643,33,60074,2.03457009438169,415.052299253866,844.452995666276
1964,19643,33,60076,2.55281302500338,293.573497875389,749.438249172097
1964,19643,33,60077,2.13958929287157,410.801144231342,878.945729696768
1964,19643,33,60078,2.04255930173646,753.704382340754,1539.48589690964
1964,19644,34,60511,2.19305865133693,899.154047048143,1971.89756176355
1964,19644,34,60512,1.88195846383603,636.101960776577,1197.11746894617
1964,19644,34,60513,2.32979257582991,575.458766229987,1340.69956125886
1964,19644,34,60514,2.06747310006462,676.063703721132,1397.7435213735
1964,19644,34,60515,0.843988934337488,120.690417610261,101.861376943631
1964,19644,34,60516,2.03698354379475,922.753545339021,1879.63378683385
1964,19644,34,60517,2.88169285786319,438.017314395205,1262.23136651308
1964,19644,34,60518,2.20235231263265,469.101042590754,1033.12576600813
1964,19644,34,60519,2.02112304116659,699.308572243641,1413.38866824694
1964,19644,34,60520,2.210071352575,254.158205546125,561.707769099361
1964,19644,34,60521,2.10316264086256,837.058731063299,1760.47065138015
1964,19644,34,60523,2.51543626985577,259.089935795144,651.724221653708
1964,19644,34,60524,2.40099807329028,266.510786135221,639.891884021742
1964,19644,34,60525,2.50789046012993,772.430261720017,1937.17048448329
1964,19644,34,60526,2.94214008415785,323.635409257364,952.180710228922
1964,19644,34,60527,2.78689587124344,331.640608677969,924.247843061294
1964,19644,34,60528,2.18932945027694,525.439068066465,1150.35922604398
1964,19644,34,60529,2.56336689040861,361.434731547614,926.489823892881
1964,19644,34,60531,2.17135758325894,692.663069059603,1504.01920764598
1964,19644,34,60532,2.34340324600075,663.183118618212,1554.10547286282
1964,19644,34,60533,2.46332589097496,502.518481758892,1237.86678681011
1964,19644,34,60534,2.22834023261303,456.809747685671,1017.92753941779
1964,19644,34,60535,2.15042780636894,744.048021003654,1600.02155364004
1964,19644,34,60536,2.08444575034703,754.569361625625,1572.85889918261
1965,19651,35,60538,2.26841188046887,703.20768294535,1595.16466243022
1965,19651,35,60539,2.2270981316353,899.747645180661,2003.82629952511
1965,19651,35,60540,2.18312520274128,829.587577041687,1811.09354732078
1965,19651,35,60542,2.31593426789374,546.560487222922,1265.79816183626
1965,19651,35,60543,2.2538163949359,459.778544566923,1036.25642178469
1965,19651,35,60545,2.10297512377629,475.272377973442,999.485987896154
1965,19651,35,60546,2.23296150402207,459.990069828546,1027.14011815957
1965,19651,35,60547,2.44241251913184,488.482503826368,1193.07578272239
1965,19651,35,60548,2.06426027476309,755.519260563291,1559.58839639918
1965,19651,35,60549,2.27408095981098,459.364353881817,1044.63173077851
1965,19651,35,60551,1.99874021638024,625.605687727016,1250.42324765621
1965,19651,35,60553,2.24852184898639,519.408547115855,1167.90146674028
1965,19651,35,60554,2.17544249018026,191.438939135863,416.464402471188
1965,19651,35,60556,2.06356137347339,363.186801731316,749.458255408082
1965,19651,35,60557,2.20902170450863,437.386297492709,966.195824416064
1965,19651,35,60559,2.2923831376664,839.012228385903,1923.33748464776
1965,19651,35,60564,2.22789739127559,521.327989558489,1161.46526793631
1965,19651,35,60569,2.56834538457461,870.669085370794,2236.17892690388
1965,19651,35,60573,2.53090803286528,923.781431995829,2338.00584685004
1965,19651,35,60575,2.24601768647111,950.065481377279,2133.86387447906
1965,19651,35,60577,2.6628543675641,705.656407404486,1879.06024645663
1965,19652,36,60582,3.06969936411485,632.358069007658,1941.1491623257
1965,19652,36,60583,2.83248323802719,473.02470075054,1339.83453604873
1965,19652,36,60584,2.30694410925522,945.847084794638,2182.01636052321
1965,19652,36,60587,2.80653753058373,667.955932278928,1874.64339271685
1965,19652,36,60588,2.67519997524083,559.116794825334,1495.74923567347
1965,19652,36,60589,2.84513725688862,691.368353423934,1967.03786056017
1965,19652,36,60591,2.88467763797698,703.861343666382,2030.41307831084
1965,19652,36,60592,2.71525523203841,735.83416788241,1997.97757425535
1965,19652,36,60593,2.78318668527937,584.469203908669,1626.68690627444
1965,19652,36,60595,2.81167828532479,697.296214760549,1960.57262548141
1965,19652,36,60597,2.90773102860958,779.271915667367,2265.91312891003
1965,19652,36,60600,2.76245446832464,712.713252827757,1968.83790990823
1965,19652,36,60601,3.26175912786241,606.687197782409,1978.86750512404
1965,19652,36,60602,2.06115118421098,840.949683158079,1733.32443530312
1965,19652,36,60603,2.99363592163856,667.580810525399,1998.49389498542
1965,19652,36,60605,1.891838965014,474.851580218515,898.34272205586
1965,19653,37,60606,2.58647874716314,788.876017884757,2040.41105440561
1965,19653,37,60607,2.67608621775713,452.258570800954,1210.28292818297
1965,19653,37,60608,2.3948488367262,445.441883631073,1066.765976843
1965,19653,37,60612,2.716672921881,904.652082986375,2457.64381757233
1965,19653,37,60613,2.78582168665495,454.088934924756,1265.01080258343
1965,19653,37,60614,2.63516861126261,582.372263089037,1534.6491077622
1965,19653,37,60615,2.18798386386192,177.226692972815,387.76914447013
1965,19653,37,60616,2.65475010916876,613.247275217985,1628.01827083239
1965,19653,37,60617,3.02607598508737,989.526847123568,2994.38342867985
1965,19653,37,60618,2.05752033994745,372.411181530489,766.243580822846
1965,19653,37,60619,2.61321823024388,854.522361289748,2233.05341267342
1965,19654,38,60895,3.26611357442235,535.642626205265,1749.46965248825
1965,19654,38,60896,2.55490245977518,135.409830368085,345.95890868516
1965,19654,38,60897,2.20082783394253,581.018548160827,1278.72179282923
1965,19654,38,60899,2.01913786025971,434.114639955838,876.537305227847
1965,19654,38,60900,2.84112711949679,434.692449283009,1235.01650629844
1965,19654,38,60903,3.01130801374493,894.358480082245,2693.1888582324
1965,19654,38,60904,2.77690351923767,849.732476886728,2359.6251054773
1965,19654,38,60905,2.99711632455582,866.166617796631,2596.00210998358
1965,19654,38,60908,3.03664077450517,947.431921645612,2877.01040433685
1965,19654,38,60909,2.44515102809962,833.79650058197,2038.75837062387
1965,19654,38,60910,3.21526243012762,787.739295381267,2532.78856117459
1965,19654,38,60911,2.77296270205236,887.348064656755,2460.58308703153
1965,19654,38,60914,2.8382982188987,794.723501291636,2255.66229823299
1965,19654,38,60916,2.772837416256,801.350013297983,2222.01330038989
1966,19661,39,60919,2.93586522919415,874.887838299858,2568.55278390939
1966,19661,39,60920,2.31527626819079,472.316358710921,1093.54285640168
1966,19661,39,60921,2.87363792976807,551.73848251547,1585.49663066913
1966,19661,39,60922,2.35690765129164,704.715387736202,1660.94908933841
1966,19661,39,60923,2.50518304807797,806.668941481106,2020.85335760947
1966,19661,39,60924,2.55238190561983,694.247878328594,1771.98572266086
1966,19661,39,60925,2.65623797574236,820.77753450439,2180.18045678675
1966,19661,39,60926,2.47627992047173,406.109906957364,1005.64180810317
1966,19661,39,60927,2.41925599099437,749.969357208255,1814.36786048827
1966,19661,39,60930,2.64858212909453,839.600534922965,2223.75097237517
1966,19661,39,60931,2.65908599932865,534.476285865058,1421.21840871695
1966,19661,39,60934,2.36800939141663,492.545953414659,1166.35344339017
1966,19661,39,60937,2.24860385540658,395.754278551557,889.89459654468
1966,19661,39,60940,2.11691998233566,963.198591962725,2039.01434628346
1966,19661,39,60942,3.14090139013053,775.802643362241,2436.7196010034
1966,19661,39,60943,3.02002824041846,1035.86968646353,3128.35570651328
1966,19661,39,60944,2.8392240046196,942.622369533707,2676.31605887151
